"","X",".groups","time","HR1","HR2","Resp1","Resp2","HR1x","HR2x","Resp1x","Resp2x"
"84",84,84,28.130358,-0.3534862316642,1.4844014980265,0.980574473942446,0.56839846643153,-0.3534862316642,1.4844014980265,0.980574473942446,0.56839846643153
"85",85,85,28.132026,0.131609294755913,-0.47208500837324,-0.907943816487526,0.388708125873676,0.131609294755913,-0.47208500837324,-0.907943816487526,0.388708125873676
"86",86,86,28.133693,1.3691669371677,1.23208803282429,1.56039774418053,0.900237447915688,1.3691669371677,1.23208803282429,1.56039774418053,0.900237447915688
"87",87,87,28.135359,0.697702741465958,-1.78824568888737,1.55790641044588,-1.59943646135428,0.697702741465958,-1.78824568888737,1.55790641044588,-1.59943646135428
"88",88,88,28.137025,0.469449153175827,-0.509001254964884,-1.39991883155983,1.25621390059965,0.469449153175827,-0.509001254964884,-1.39991883155983,1.25621390059965
"89",89,89,28.138693,-0.504082693685432,1.69453634113443,0.916475878242851,0.243601491115756,-0.504082693685432,1.69453634113443,0.916475878242851,0.243601491115756
"90",90,90,28.140358,-0.242865515881751,-1.15134849526368,-0.0579674966909191,-1.82370796635504,-0.242865515881751,-1.15134849526368,-0.0579674966909191,-1.82370796635504
"91",91,91,28.142023,0.183173194436885,-0.603993198926439,-0.192875798855831,1.46042967087117,0.183173194436885,-0.603993198926439,-0.192875798855831,1.46042967087117
"92",92,92,28.143692,-1.46346833889139,-0.404000181805226,0.46408469496116,0.281590285565865,-1.46346833889139,-0.404000181805226,0.46408469496116,0.281590285565865
"93",93,93,28.145358,-0.515927359237664,-0.308806033213408,-1.41794746320935,-1.43877312030014,-0.515927359237664,-0.308806033213408,-1.41794746320935,-1.43877312030014
"94",94,94,28.147024,-0.492091045297958,0.0185127120276287,-1.36357921710419,0.837494921779465,-0.492091045297958,0.0185127120276287,-1.36357921710419,0.837494921779465
"95",95,95,28.148692,-0.0277899067068612,-0.506903381925888,0.681777583266117,-0.35707089091914,-0.0277899067068612,-0.506903381925888,0.681777583266117,-0.35707089091914
"96",96,96,28.15036,-0.0163936463505354,0.8885613226886,-0.836933502846456,-1.00442913384005,-0.0163936463505354,0.8885613226886,-0.836933502846456,-1.00442913384005
"97",97,97,28.152026,0.0689137572453803,1.42285546368968,-1.49909953339463,-0.614393708601043,0.0689137572453803,1.42285546368968,-1.49909953339463,-0.614393708601043
"98",98,98,28.153692,-0.375049689078448,1.05443230845264,0.932596068794328,1.49175856818139,-0.375049689078448,1.05443230845264,0.932596068794328,1.49175856818139
"99",99,99,28.155359,1.88496914045314,-0.336514386454372,0.667873557307576,-0.726045158122934,1.88496914045314,-0.336514386454372,0.667873557307576,-0.726045158122934
"100",100,100,28.157024,0.24763054511156,-0.695743549909061,1.10185000813956,0.359852012474576,0.24763054511156,-0.695743549909061,1.10185000813956,0.359852012474576
"101",101,101,28.158692,-0.035730851552938,-0.914250928488888,-1.57299909540643,0.461971553570117,-0.035730851552938,-0.914250928488888,-1.57299909540643,0.461971553570117
"102",102,102,28.160357,-0.485770962629887,-0.609869770993507,0.218744752215639,-0.0841129150198114,-0.485770962629887,-0.609869770993507,0.218744752215639,-0.0841129150198114
"103",103,103,28.162023,0.131609294755913,1.74537184896193,1.28667248832157,-1.34180929839033,0.131609294755913,1.74537184896193,1.28667248832157,-1.34180929839033
"104",104,104,28.163692,-0.401854339300614,-0.849823478170788,0.382805423655121,1.0556343596716,-0.401854339300614,-0.849823478170788,0.382805423655121,1.0556343596716
"105",105,105,28.165358,-0.515927359237664,-1.10523952066862,0.450724912987691,-0.0181823034534877,-0.515927359237664,-1.10523952066862,0.450724912987691,-0.0181823034534877
"106",106,106,28.167025,-0.498963389082349,-0.909391698467838,1.87508802493829,-1.25466899895609,-0.498963389082349,-0.909391698467838,1.87508802493829,-1.25466899895609
"107",107,107,28.168692,-0.369213395035157,-0.531705043606796,-0.488054874891488,1.60718697878259,-0.369213395035157,-0.531705043606796,-0.488054874891488,1.60718697878259
"108",108,108,28.17036,-0.514246019000377,-0.761333676851184,0.442772933650305,-0.390891238880512,-0.514246019000377,-0.761333676851184,0.442772933650305,-0.390891238880512
"109",109,109,28.172025,-0.25597925274315,1.74537184896193,-0.966276610563381,0.293339923137582,-0.25597925274315,1.74537184896193,-0.966276610563381,0.293339923137582
"110",110,110,28.173692,-0.469416254251388,-1.75049844445428,0.229157748081981,0.689997223861675,-0.469416254251388,-1.75049844445428,0.229157748081981,0.689997223861675
"111",111,111,28.175358,0.176899536835067,1.14855224494618,0.0865910497595542,-1.54797492578679,0.176899536835067,1.14855224494618,0.0865910497595542,-1.54797492578679
"112",112,112,28.177024,-0.426117261957244,1.26055465342875,1.56184255574628,0.630515957853419,-0.426117261957244,1.26055465342875,1.56184255574628,0.630515957853419
"113",113,113,28.178691,0.188342688300782,-0.603993198926439,-0.298538002980495,-0.616987267180337,0.188342688300782,-0.603993198926439,-0.298538002980495,-0.616987267180337
"114",114,114,28.180357,3.13561636632,-1.06198036758136,-1.20982518445349,0.771611222008697,3.13561636632,-1.06198036758136,-1.20982518445349,0.771611222008697
"115",115,115,28.182024,2.65526674554032,-0.301792060101099,0.149511903018312,-1.13024089707382,2.65526674554032,-0.301792060101099,0.149511903018312,-1.13024089707382
"116",116,116,28.183692,-0.436320416035592,1.41933994662568,-0.0578368679783232,-1.65058307095299,-0.436320416035592,1.41933994662568,-0.0578368679783232,-1.65058307095299
"117",117,117,28.185359,-0.234032205978391,-0.999157916515988,-0.395545871455017,-0.470717186990081,-0.234032205978391,-0.999157916515988,-0.395545871455017,-0.470717186990081
"118",118,118,28.187025,0.170708333018873,1.74537184896193,-1.89829052384906,-0.366641939284248,0.170708333018873,1.74537184896193,-1.89829052384906,-0.366641939284248
"119",119,119,28.188693,0.0404922958355459,-0.456225846465789,1.3640296543563,0.768574392870229,0.0404922958355459,-0.456225846465789,1.3640296543563,0.768574392870229
"120",120,120,28.19036,-2.41775618917748,-0.771981014413561,0.80489344127725,-0.03618188795021,-2.41775618917748,-0.771981014413561,0.80489344127725,-0.03618188795021
"121",121,121,28.192024,-0.115845853472342,1.74537184896193,-0.124443555317736,-1.34723039496304,-0.115845853472342,1.74537184896193,-0.124443555317736,-1.34723039496304
"122",122,122,28.193692,-0.637152348840786,0.675011432942341,1.18880754549935,1.29323099230642,-0.637152348840786,0.675011432942341,1.18880754549935,1.29323099230642
"123",123,123,28.195358,-0.426117261957244,-0.839665854947333,0.828418898604497,0.551920466192216,-0.426117261957244,-0.839665854947333,0.828418898604497,0.551920466192216
"124",124,124,28.197024,-0.0330923304129735,0.138160983092089,0.226591199905743,-0.0866198496027754,-0.0330923304129735,0.138160983092089,0.226591199905743,-0.0866198496027754
"125",125,125,28.198691,-0.165907454317054,-1.06198036758136,0.00889230987406103,0.981648950643285,-0.165907454317054,-1.06198036758136,0.00889230987406103,0.981648950643285
"126",126,126,28.200358,-0.283859387125628,1.74537184896193,0.430753974455652,1.02606736175843,-0.283859387125628,1.74537184896193,0.430753974455652,1.02606736175843
"127",127,127,28.202026,0.192641039994828,-1.02054307821279,-0.938499192138356,-0.905940144646299,0.192641039994828,-1.02054307821279,-0.938499192138356,-0.905940144646299
"128",128,128,28.203692,0.192641039994828,1.4844014980265,0.483156840201905,-0.0318555053569415,0.192641039994828,1.4844014980265,0.483156840201905,-0.0318555053569415
"129",129,129,28.205359,0.183173194436885,-0.803591285129165,-1.23035870386574,1.15042432357619,0.183173194436885,-0.803591285129165,-1.23035870386574,1.15042432357619
"130",130,130,28.207026,-0.34951769511265,0.815672872372859,0.952967533870732,-1.04469690498804,-0.34951769511265,0.815672872372859,0.952967533870732,-1.04469690498804
"131",131,131,28.208693,-0.451606236556628,-1.19917267063495,-1.38076967444519,-2.49631826550102,-0.451606236556628,-1.19917267063495,-1.38076967444519,-2.49631826550102
"132",132,132,28.210358,-2.41775618917748,-0.423778322202995,1.59527942504321,-0.209141965500256,-2.41775618917748,-0.423778322202995,1.59527942504321,-0.209141965500256
"133",133,133,28.212024,-0.035730851552938,-0.628799915723104,0.484481925805249,-0.146442536307589,-0.035730851552938,-0.628799915723104,0.484481925805249,-0.146442536307589
"134",134,134,28.213692,-0.0540535166974465,0.440804444546132,-0.781884857722617,-0.869800131655101,-0.0540535166974465,0.440804444546132,-0.781884857722617,-0.869800131655101
"135",135,135,28.215358,-0.165907454317054,-0.506903381925888,0.718635359652774,0.815677373675011,-0.165907454317054,-0.506903381925888,0.718635359652774,0.815677373675011
"136",136,136,28.217023,-0.355465122519174,0.173704765755811,0.393644326118427,-1.7290181318762,-0.355465122519174,0.173704765755811,0.393644326118427,-1.7290181318762
"137",137,137,28.218692,-2.41775618917748,-0.625311885851037,-0.554488558859056,0.488677809058315,-2.41775618917748,-0.625311885851037,-0.554488558859056,0.488677809058315
"138",138,138,28.22036,-0.451130442364107,1.36944184682631,0.580190335586681,-0.419970492941458,-0.451130442364107,1.36944184682631,0.580190335586681,-0.419970492941458
"139",139,139,28.222025,-0.242865515881751,1.12728158162126,-1.06290314567617,-0.882267019357303,-0.242865515881751,1.12728158162126,-1.06290314567617,-0.882267019357303
"140",140,140,28.223692,1.3691669371677,-0.914250928488888,-1.23715766509925,0.276516287131382,1.3691669371677,-0.914250928488888,-1.23715766509925,0.276516287131382
"141",141,141,28.225359,-0.134848368004055,1.36266799171244,0.667649688272185,0.965714092323363,-0.134848368004055,1.36266799171244,0.667649688272185,0.965714092323363
"142",142,142,28.227026,1.82112123080264,-1.11373527458709,0.24395917875751,0.532772261911116,1.82112123080264,-1.11373527458709,0.24395917875751,0.532772261911116
"143",143,143,28.228691,0.284465877602232,-0.308806033213408,0.673341608639951,0.600142849245502,0.284465877602232,-0.308806033213408,0.673341608639951,0.600142849245502
"144",144,144,28.230357,-0.152908865959752,0.0550166507403738,-1.44738463678845,1.40281215412258,-0.152908865959752,0.0550166507403738,-1.44738463678845,1.40281215412258
"145",145,145,28.232024,1.85098384098729,-0.357050794215634,-0.653641175081362,0.187483163054396,1.85098384098729,-0.357050794215634,-0.653641175081362,0.187483163054396
"146",146,146,28.233692,-0.177164188528315,0.609582121870226,-0.618495103653592,0.820589134912794,-0.177164188528315,0.609582121870226,-0.618495103653592,0.820589134912794
"147",147,147,28.235357,-0.227360619237258,-0.962015453494235,0.348655675737917,-0.919953705093301,-0.227360619237258,-0.962015453494235,0.348655675737917,-0.919953705093301
"148",148,148,28.237024,-0.426117261957244,1.74537184896193,-0.544264217937982,-1.1349610876663,-0.426117261957244,1.74537184896193,-0.544264217937982,-1.1349610876663
"149",149,149,28.238693,-0.296485571167686,1.0126827393082,-1.75407805640153,1.28162612949719,-0.296485571167686,1.0126827393082,-1.75407805640153,1.28162612949719
"150",150,150,28.240359,-0.504082693685432,-0.947845332138964,-1.38334518664001,-1.19488046292312,-0.504082693685432,-0.947845332138964,-1.38334518664001,-1.19488046292312
"151",151,151,28.242025,-0.369213395035157,-0.252062358845367,-0.421774242669687,-2.57162144314878,-0.369213395035157,-0.252062358845367,-0.421774242669687,-2.57162144314878
"152",152,152,28.243692,0.183173194436885,-0.656218863587001,0.981681013378573,-0.554313816584385,0.183173194436885,-0.656218863587001,0.981681013378573,-0.554313816584385
"153",153,153,28.24536,0.95711744366643,-0.777320480431489,0.556903018752974,0.304332310421618,0.95711744366643,-0.777320480431489,0.556903018752974,0.304332310421618
"154",154,154,28.247023,-0.00555068674521786,-0.854875434480058,-0.366506609272001,1.63672386905056,-0.00555068674521786,-0.854875434480058,-0.366506609272001,1.63672386905056
"155",155,155,28.248691,-0.492091045297958,1.05443230845264,-0.179089678284502,-0.386943008310945,-0.492091045297958,1.05443230845264,-0.179089678284502,-0.386943008310945
"156",156,156,28.250358,0.240897010482793,-1.03729999708414,1.32635801914009,1.33505059750982,0.240897010482793,-1.03729999708414,1.32635801914009,1.33505059750982
"157",157,157,28.252024,-0.335500551556589,-0.456225846465789,0.0588555894214865,1.28577341461245,-0.335500551556589,-0.456225846465789,0.0588555894214865,1.28577341461245
"158",158,158,28.253692,0.277401918389945,1.74537184896193,-0.961130315040692,0.841152398518252,0.277401918389945,1.74537184896193,-0.961130315040692,0.841152398518252
"159",159,159,28.255358,-0.25597925274315,-0.280655357343739,-0.440205391153413,-0.230561662578864,-0.25597925274315,-0.280655357343739,-0.440205391153413,-0.230561662578864
"160",160,160,28.257026,-1.4617690739181,-0.0943427472388754,0.136905499749056,-0.287585112476751,-1.4617690739181,-0.0943427472388754,0.136905499749056,-0.287585112476751
"161",161,161,28.258693,0.0404922958355459,-0.329626791235979,0.704038589401397,0.0255306126328304,0.0404922958355459,-0.329626791235979,0.704038589401397,0.0255306126328304
"162",162,162,28.260359,-0.557057458475181,1.37660873719025,-0.826137083042622,1.03710310405155,-0.557057458475181,1.37660873719025,-0.826137083042622,1.03710310405155
"163",163,163,28.262025,-0.184144080728737,-0.627404703774277,1.102400423566,-1.15056020273133,-0.184144080728737,-0.627404703774277,1.102400423566,-1.15056020273133
"164",164,164,28.263693,-0.193382489665814,-0.469021608224729,-1.04733705798734,0.604235338446494,-0.193382489665814,-0.469021608224729,-1.04733705798734,0.604235338446494
"165",165,165,28.265358,-0.19568044082168,1.09365779511085,-1.66244241220365,0.257564728784353,-0.19568044082168,1.09365779511085,-1.66244241220365,0.257564728784353
"166",166,166,28.267023,1.91572798743805,1.29184329240434,0.0914500569725606,-1.25905327424999,1.91572798743805,1.29184329240434,0.0914500569725606,-1.25905327424999
"167",167,167,28.268692,-0.17248583243096,-0.63899987554102,0.983851432162416,-0.823557541328266,-0.17248583243096,-0.63899987554102,0.983851432162416,-0.823557541328266
"168",168,168,28.270358,0.0689137572453803,-0.294778086988792,-0.535810182434385,0.50193669987294,0.0689137572453803,-0.294778086988792,-0.535810182434385,0.50193669987294
"169",169,169,28.272024,0.24104141215605,0.756559612493904,0.0420796060823266,-1.28828969021887,0.24104141215605,0.756559612493904,0.0420796060823266,-1.28828969021887
"170",170,170,28.273692,-0.426117261957244,0.0185127120276287,1.20832488309132,0.968253371119456,-0.426117261957244,0.0185127120276287,1.20832488309132,0.968253371119456
"171",171,171,28.27536,2.53653329424192,-0.252062358845367,1.35460578625418,0.972032482744847,2.53653329424192,-0.252062358845367,1.35460578625418,0.972032482744847
"172",172,172,28.277026,-2.41775618917748,-0.803591285129165,1.0512538318519,0.663118150490036,-2.41775618917748,-0.803591285129165,1.0512538318519,0.663118150490036
